date,open,high,low,close
2023-12-22,477.06,480.9,476.3,479.54
2023-12-25,481.22,482.92,479.36,480.8
2023-12-26,481.0,481.78,480.5,481.4
2023-12-27,481.06,483.12,479.6,482.6
2023-12-28,483.42,485.38,482.82,483.6
2023-12-29,481.6,482.68,479.86,481.7
2024-01-02,481.24,483.8,480.82,483.32
2024-01-03,483.7,484.26,482.0,483.58
2024-01-04,480.8,482.12,478.9,481.64
2024-01-05,481.74,483.18,480.86,482.38
2024-01-08,481.5,484.52,480.06,481.72
2024-01-09,479.68,482.0,478.82,481.02
2024-01-10,481.2,482.26,479.76,479.86
2024-01-11,480.62,481.48,479.48,480.24
2024-01-12,480.28,482.3,477.68,480.78
2024-01-15,482.7,484.4,482.04,483.58
2024-01-16,483.58,484.0,482.92,483.34
2024-01-17,482.0,483.18,479.42,479.66
2024-01-18,480.94,480.98,478.06,478.72
2024-01-19,479.2,480.74,478.46,480.36
2024-01-22,481.7,482.24,478.64,478.88
2024-01-23,480.3,480.3,477.22,479.18
2024-01-24,478.52,478.84,477.74,478.66
2024-01-25,478.96,479.16,476.32,476.84
2024-01-26,476.84,478.98,476.4,478.72
2024-01-29,478.72,480.44,477.96,480.04
2024-01-30,480.08,481.32,479.12,481.0
2024-01-31,481.42,482.74,480.58,481.58
2024-02-01,482.0,483.72,481.58,482.84
2024-02-02,481.5,484.9,480.84,484.82
2024-02-05,484.56,485.18,481.0,481.44
2024-02-06,480.38,481.86,479.76,480.66
2024-02-07,480.1,482.78,480.1,482.1
2024-02-08,482.86,484.28,482.36,483.54
2024-02-19,480.96,481.48,479.66,480.7
2024-02-20,480.2,481.06,480.08,480.42
2024-02-21,481.4,482.08,480.3,480.42
2024-02-22,480.7,481.02,479.32,480.06
2024-02-23,480.08,480.54,478.52,478.96
2024-02-26,479.96,481.8,479.74,481.54
2024-02-27,481.22,481.7,480.22,481.42
2024-02-28,482.1,482.3,481.12,481.28
2024-02-29,481.16,482.2,481.04,481.82
2024-03-01,480.8,484.04,480.8,483.8
2024-03-04,485.1,490.86,483.54,490.1
2024-03-05,490.44,498.24,490.44,497.36
2024-03-06,498.64,502.56,498.1,500.7
2024-03-07,501.9,507.0,500.6,505.88
2024-03-08,506.12,507.54,503.3,506.28
2024-03-11,507.0,511.66,505.06,508.3
2024-03-12,507.4,509.26,506.22,506.74
2024-03-13,505.92,506.2,503.94,505.62
2024-03-14,506.3,509.86,505.94,506.34
2024-03-15,505.08,508.4,504.74,508.16
2024-03-18,506.46,508.16,503.36,504.04
2024-03-19,506.2,506.78,504.28,505.22
2024-03-20,505.38,506.32,504.44,505.74
2024-03-21,505.24,516.0,504.9,515.7
2024-03-22,515.5,515.94,508.82,512.48
2024-03-25,513.54,516.66,511.56,513.42
2024-03-26,514.56,515.54,513.42,514.2
2024-03-27,517.02,519.24,514.34,516.42
2024-03-28,518.0,520.0,516.54,520.0
2024-03-29,523.12,532.54,519.6,531.3
2024-04-01,530.2,535.16,528.22,534.04
2024-04-02,532.92,534.92,528.26,534.74
2024-04-03,534.96,541.8,533.74,541.52
2024-04-08,545.58,560.78,543.28,554.74
2024-04-09,553.8,559.2,550.96,556.92
2024-04-10,558.02,560.88,555.14,558.78
2024-04-11,556.34,558.64,552.14,555.22
2024-04-12,556.2,570.56,555.3,570.5
2024-04-15,570.42,588.28,559.5,563.88
2024-04-16,563.96,571.5,555.5,567.0
2024-04-17,567.02,572.96,564.44,567.78
2024-04-18,568.2,570.96,558.82,565.52
2024-04-19,566.56,576.12,562.06,568.3
2024-04-22,566.48,570.36,557.52,558.42
2024-04-23,553.9,556.18,543.72,544.84
2024-04-24,546.8,552.34,546.02,551.0
2024-04-25,550.64,554.5,546.5,550.28
2024-04-26,552.0,555.2,547.78,554.58
2024-04-29,555.58,557.18,550.38,551.46
2024-04-30,551.48,553.5,548.04,549.5
2024-05-06,542.56,548.46,542.2,548.32
2024-05-07,549.6,552.12,548.86,549.82
2024-05-08,548.96,550.98,547.1,549.0
2024-05-09,549.3,550.24,547.52,548.1
2024-05-10,550.04,561.58,548.44,561.4
2024-05-13,560.14,562.36,557.06,557.62
2024-05-14,557.24,557.9,554.38,554.62
2024-05-15,556.98,559.9,556.14,559.02
2024-05-16,561.5,567.16,557.38,564.42
2024-05-17,563.16,564.96,561.32,564.86
2024-05-20,566.86,582.44,566.4,578.84
2024-05-21,572.92,581.22,571.0,572.22
2024-05-22,575.52,577.66,571.82,573.32
2024-05-23,572.16,572.76,556.88,559.72
2024-05-24,559.54,560.9,550.46,554.48
2024-05-27,554.3,557.76,553.44,555.78
2024-05-28,557.5,560.38,555.82,555.96
2024-05-29,558.5,561.98,557.16,559.7
2024-05-30,555.96,558.52,551.54,554.2
2024-05-31,555.68,557.96,554.36,556.86
2024-06-03,559.24,560.62,548.82,551.56
