date,open,high,low,close
2024-02-01,7124,7136,7066,7118
2024-02-02,7118,7142,7008,7052
2024-02-05,7042,7084,6990,7054
2024-02-06,7068,7166,7046,7114
2024-02-07,7136,7156,7044,7110
2024-02-08,7122,7228,7070,7216
2024-02-19,7174,7280,7118,7270
2024-02-20,7282,7368,7274,7320
2024-02-21,7320,7412,7312,7382
2024-02-22,7358,7396,7312,7350
2024-02-23,7322,7330,7250,7294
2024-02-26,7288,7328,7230,7274
2024-02-27,7284,7376,7274,7360
2024-02-28,7382,7436,7364,7392
2024-02-29,7392,7494,7380,7478
2024-03-01,7486,7570,7470,7562
2024-03-04,7560,7560,7484,7522
2024-03-05,7500,7558,7456,7534
2024-03-06,7518,7684,7518,7662
2024-03-07,7698,7734,7650,7682
2024-03-08,7706,7820,7684,7818
2024-03-11,7770,7806,7728,7768
2024-03-12,7802,7872,7776,7852
2024-03-13,7820,7904,7804,7900
2024-03-14,7942,8172,7918,8132
2024-03-15,8118,8220,8080,8084
2024-03-18,8064,8336,8054,8132
2024-03-19,8126,8220,8100,8180
2024-03-20,8136,8384,8114,8362
2024-03-21,8354,8462,8256,8284
2024-03-22,8274,8396,8242,8262
2024-03-25,8260,8386,8186,8372
2024-03-26,8400,8424,8230,8266
2024-03-27,8274,8336,8088,8130
2024-03-28,8134,8172,8070,8122
2024-03-29,8110,8218,7984,8216
2024-04-01,8232,8338,8124,8328
2024-04-02,8328,8356,8242,8286
2024-04-03,8342,8572,8326,8570
2024-04-08,8518,8528,8202,8218
2024-04-09,8230,8278,8152,8236
2024-04-10,8234,8284,8198,8268
2024-04-11,7902,7914,7792,7892
2024-04-12,7862,7892,7752,7774
2024-04-15,7798,7980,7656,7664
2024-04-16,7662,7688,7588,7606
2024-04-17,7570,7634,7392,7458
2024-04-18,7458,7508,7410,7452
2024-04-19,7420,7518,7354,7382
2024-04-22,7340,7446,7302,7346
2024-04-23,7360,7544,7334,7442
2024-04-24,7420,7572,7408,7510
2024-04-25,7470,7516,7264,7314
2024-04-26,7316,7408,7248,7400
2024-04-29,7408,7492,7396,7434
2024-04-30,7446,7504,7312,7360
2024-05-06,7388,7454,7330,7408
2024-05-07,7426,7564,7412,7560
2024-05-08,7550,7606,7480,7492
2024-05-09,7456,7476,7388,7406
2024-05-10,7382,7422,7250,7286
2024-05-13,7300,7464,7270,7454
2024-05-14,7474,7562,7468,7490
